id,name,type,district,district_detail,longitude,latitude,phone_number,url,parking,toilet,nursing_room,locker,infant_stand,wheelchair_infra,braille_road ,img_url
426,대림장,숙박/휴양,동구,초량동,129.0389543,35.11574613,051-462-9795,http://naver.me/Gw5cxdFv,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16942028%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079482806%26md%3D4fBvb7kNlsQGc%252B%252B6wvCSvf%252FHfeA%253D
1638,앙소르홈텔,숙박/휴양,연제구,연산동,129.0824758,35.18814017,,http://naver.me/xFpDTuQb,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16942250%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082171406%26md%3D4Byhsh1vFhXQ5rWmQeo89eszVMQ%253D
1634,유신모텔,숙박/휴양,연제구,연산동,129.0825846,35.18779614,051-868-5537,http://naver.me/5ncUEGDG,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16942989%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082156330%26md%3D9pq9n47OrJjDf1fYerVmk0bYgKw%253D
1622,부원장,숙박/휴양,연제구,연산동,129.0780412,35.18642857,051-862-4038,http://naver.me/xM2rKSpt,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16944240%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082133671%26md%3D%252BxUkXyaahNV4XV6xB9lAQgbMeQg%253D
472,청우여인숙,숙박/휴양,동구,초량동,129.039451,35.11636681,051-759-6401,http://naver.me/54V1K28A,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16944241%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079576394%26md%3Dh8VU2dc99UBmAO%252BDH%252Bd0bGxeM80%253D
397,경남여인숙,숙박/휴양,동구,수정동,129.0457944,35.12754479,,http://naver.me/GDcks6se,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16947755%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079412519%26md%3DvKWSz3I%252B1%252FomZ3vAtlOPsUcJJSk%253D
1598,발리호텔,숙박/휴양,연제구,연산동,129.0841787,35.18739121,,http://naver.me/Gge7RQKr,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16948524%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082076703%26md%3DWqYBnYC2FODn74rfAeTB8SV4Opk%253D
1604,발리모텔,숙박/휴양,연제구,연산동,129.0842955,35.18747759,051-867-1371,http://naver.me/xyUAcOeo,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16948524%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082087340%26md%3DFAIw7kR9dZ2AOhIGazAHpIwzGvw%253D
399,월성여인숙,숙박/휴양,동구,수정동,129.0496354,35.13032769,051-467-4457,http://naver.me/F2v994I5,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16948590%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079418413%26md%3DrzYcd5xY6%252Bbak%252FYvmJ9dJpeKyYs%253D
1619,문화장여관,숙박/휴양,연제구,연산동,129.0790197,35.18568659,,http://naver.me/GY2LbizU,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16951519%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082127333%26md%3D8RaZBuJvlXwhYwYI09R54yDcDf0%253D
1608,드림텔,숙박/휴양,연제구,연산동,129.0869753,35.18538901,,http://naver.me/GPrnLxbf,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16955514%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082103314%26md%3D%252BBzUUu2te%252F1tYl98vKn30qLQ%252BM4%253D
1630,다우장모텔,숙박/휴양,연제구,연산동,129.0818378,35.18782844,051-862-1822,http://naver.me/xGO7tJzH,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16955691%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082151254%26md%3DF%252Ff5YOEM7ibiMD1%252BOMjsD0aM720%253D
1014,은성장여관,숙박/휴양,북구,구포동,128.9963039,35.20279343,,http://naver.me/GBftV9L6,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16976164%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080778370%26md%3DrNAqQaolxKpxLGoUM96Ungy29kI%253D
969,울산장,숙박/휴양,북구,구포동,128.9956883,35.20441347,051-333-1122,http://naver.me/xnKtDEy6,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16976592%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080661673%26md%3DLLsvVrlREwJJ6t1o7vvWNaQdB2Q%253D
1016,아림장,숙박/휴양,북구,구포동,129.0030321,35.2083052,,http://naver.me/xpPb2Wh8,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16979950%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080779996%26md%3DJnAjXTyZ1I2YnLo%252B7aj7R1PodpA%253D
991,서전별장,숙박/휴양,북구,구포동,128.9986443,35.20720508,051-332-9754,http://naver.me/xDse5V3L,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16980502%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080705505%26md%3DG39pYRW9JDPzHy%252Bd34WFvWXI7YY%253D
2048,세이죤빌,숙박/휴양,해운대구,우동,129.15958,35.16150184,051-741-0086,http://naver.me/FfMjtkgO,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17008072%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728083002282%26md%3D7cLsEZF8jKJUJ5yQHyfgrRfoyv4%253D
2252,금호장,숙박/휴양,해운대구,중동,129.1660484,35.16307954,,http://naver.me/FlJGqu9Q,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17009327%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728083377461%26md%3D8joSpGVir6RKxAyKyJYqaXtjYQ4%253D
2207,마리나빌라,숙박/휴양,해운대구,중동,129.1768153,35.15939059,,http://naver.me/FYu2ex53,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17009601%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728083289377%26md%3DuaIA35d8kdinwEdgRBd6vaz8mAc%253D
1157,SS모텔,숙박/휴양,사상구,괘법동,128.9820241,35.16393034,051-314-0111,http://naver.me/xhHnCi7A,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1701559470%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081100781%26md%3Dry0Y8oAjMWWmDlYiOzgd6yJeGcU%253D
1984,큰이모민박,숙박/휴양,해운대구,송정동,129.2051881,35.18134211,,http://naver.me/5eG9UQgi,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17018055%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082882358%26md%3DfB7yH2k8zL8CDpFqiR4d3aTq%252B8s%253D
1930,송정등대민박,숙박/휴양,해운대구,송정동,129.2054071,35.18138022,,http://naver.me/Fn2er6zC,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17018132%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082772986%26md%3DabuHdkta6V5kuGjc1x291eQrPrY%253D
1947,도가집민박,숙박/휴양,해운대구,송정동,129.2026258,35.18145038,,http://naver.me/5aVLHbYW,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17018296%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082803940%26md%3DKsuB2uuyyJOdbh26RDu3M628NmA%253D
1981,동우장,숙박/휴양,해운대구,송정동,129.2028133,35.18110866,,http://naver.me/GKojUjOH,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17019613%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082873433%26md%3DPNYKyIh2XRovXZeZgN%252BpiUumZ5I%253D
1241,동경장여관,숙박/휴양,사하구,괴정동,128.9945927,35.10109807,051-204-4704,http://naver.me/FXZUE45N,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17022734%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081284513%26md%3DPgBkJxOKxt1JHQWdoRIKH2QHK74%253D
169,팰리스모텔,숙박/휴양,기장군,기장읍,129.2188739,35.23391641,051-721-5289,http://naver.me/5IF5XIn6,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1702706031%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728078958842%26md%3DBWUoJmBGfhZtDyE0X8XuqkgBiiM%253D
1266,유성여관,숙박/휴양,사하구,다대동,128.9720774,35.05790609,051-263-0530,http://naver.me/x0aQ4Ixm,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17042954%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081340208%26md%3DMQumWJcB0GhiM3qGaV6OHHCM%252FvM%253D
1024,매직모텔,숙박/휴양,북구,덕천동,129.0053979,35.21095051,051-335-1715,http://naver.me/GBfhIoGx,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1706136690%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080798662%26md%3DsSxtocyf3V68V%252F9fZR08KivLskg%253D
1533,거북모텔,숙박/휴양,수영구,민락동,129.1247382,35.1566018,,http://naver.me/GcjzHvrE,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17061670%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081931813%26md%3DVLj1jUgImDddFikv7JaTYZdwEkQ%253D
1491,부산세관수련원,숙박/휴양,수영구,남천동,129.1073299,35.14558397,,http://naver.me/G7KXlYY2,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17073686%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081844328%26md%3DH8P9vJS96TkYhCRj%252FHziLjpNmqk%253D
1201,미도여관,숙박/휴양,사상구,모라동,128.9849182,35.18632104,,http://naver.me/FT0C5NMV,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17080034%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081206387%26md%3DAXwo4HLQ7UyWyvZunRp8RvOuiGU%253D
1192,덕성여인숙,숙박/휴양,사상구,덕포동,128.9810474,35.17063914,051-303-7273,http://naver.me/xiv8e7tK,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17085490%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081188703%26md%3DYttEdSWqFJNkJFbnQS28AmYbPoc%253D
1190,록수장여관,숙박/휴양,사상구,덕포동,128.9843877,35.17469176,051-302-0676,http://naver.me/GqB7eNkA,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17085563%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081186546%26md%3DVsA4g2UfL%252FEeV6tnQBZElVFHCUo%253D
548,대원장여관,숙박/휴양,동구,초량동,129.0379225,35.1165128,051-467-5734,http://naver.me/GnGateDV,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17089470%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079728687%26md%3Dkp8x%252BJKhKgu2eYoMQ3UrkLxxuYo%253D
1132,동원장,숙박/휴양,사상구,괘법동,128.9868817,35.15943368,051-322-9200,http://naver.me/GfanJmVc,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17089957%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081040022%26md%3D%252BXPDG34G6CFQUC%252F34rfHDfS30u0%253D
1142,비너스모텔,숙박/휴양,사상구,괘법동,128.9859969,35.15839983,051-316-0204,http://naver.me/xXr1ICaV,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17091176%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081065609%26md%3DWQcwfHeD9Lxu5MsPsluThjG%252BUtg%253D
1134,아리스모텔,숙박/휴양,사상구,괘법동,128.9867793,35.15910116,051-311-5960,http://naver.me/5FeyBgd6,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17091662%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081048333%26md%3D%252BRkbmH36ITB3FG1stS2ieOW%252Fxmk%253D
285,더원호텔,숙박/휴양,기장군,정관읍,129.1842866,35.31639229,,http://naver.me/Gge8LvbX,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1709278065%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079171600%26md%3DShwkwvaIDf1BfDH%252Fv0IB9SBCj4w%253D
1138,미림장여관,숙박/휴양,사상구,괘법동,128.9871208,35.15941758,,http://naver.me/IgTCDR03,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17092870%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081057503%26md%3DOsZz7OPTwJCQQbTkSlTTKmaXSOM%253D
1101,황금장,숙박/휴양,사상구,괘법동,128.9862282,35.16145798,,http://naver.me/F5byrwiG,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17093685%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080971922%26md%3D3BHXy8JsZSwjbN0YwkvXIthAOSk%253D
1083,명천비즈니스텔,숙박/휴양,사상구,감전동,128.9802941,35.15391883,,http://naver.me/GeWeZiae,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17099351%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080928339%26md%3DLoWQ%252B3w9mmlo4mmqPKbW76X5tAc%253D
1216,대구여관,숙박/휴양,사상구,엄궁동,128.9737247,35.13147949,051-314-4698,http://naver.me/xH2NSYO6,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17110326%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081234118%26md%3D2cvkKbE7JDFTIAogzLCumwi8yvs%253D
177,죽성여관,숙박/휴양,기장군,기장읍,129.2471192,35.24069847,051-722-4444,http://naver.me/G6DOHXT7,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17115245%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728078983352%26md%3Dod%252BTbMlSPQm0qqz9lvRIfAg55FA%253D
260,장안사민박형펜션,숙박/휴양,기장군,장안읍,129.2536186,35.34845494,051-727-3666,http://naver.me/xYQ1wCDN,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17121774%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079125870%26md%3DTcfrdsI09J8FR9dpafqszx6AMgg%253D
1503,뷰티풀뷰부산-광안대교,숙박/휴양,수영구,민락동,129.1336522,35.15772457,,http://naver.me/5h3cOFqr,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1717337184%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081862615%26md%3Du5orpCTYtnXngfiMtLWn3FagLQA%253D
1026,만수장모텔,숙박/휴양,북구,덕천동,129.0072182,35.21114622,051-333-3092,http://naver.me/FT0rcNlW,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1721117355%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080802397%26md%3D71rnxhASUO0CielR7MGC5r2ImC4%253D
1648,행운모텔,숙박/휴양,영도구,남항동1가,129.0378228,35.09145964,051-416-3847,http://naver.me/FjoIZDLw,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1726193182%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082195298%26md%3DPyAhjDiFiZEciXnh52ceXEqje2E%253D
2181,해운대 sunny's house,숙박/휴양,해운대구,좌동,129.1660907,35.16855612,,http://naver.me/FuVkxN5G,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1743380627%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728083246510%26md%3Dt%252BQIZSmMS5r%252FakrcZ6iC7qcNSJ4%253D
1425,주영레지던스,숙박/휴양,서구,토성동4가,129.02313,35.09699463,,http://naver.me/Gcj9ihKx,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1746402132%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081707897%26md%3Dgz2nEUMcaAujGenWsE3Q1uw%252FaG0%253D
1621,와이유모텔,숙박/휴양,연제구,연산동,129.0775119,35.18574096,051-853-5113,http://naver.me/FdsDxaxf,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1771647357%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082130388%26md%3DA%252BG0i0eIwjfOGkCyrIAMkOivVAs%253D
1654,블루모텔,숙박/휴양,영도구,남항동1가,129.0384046,35.09077676,051-412-9757,http://naver.me/GHEN1OwI,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1771694031%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082213360%26md%3DAEndj%252FSOhAqjzRMeHyXQUoMSJeo%253D
1493,금천모텔,숙박/휴양,수영구,민락동,129.1204853,35.16065961,051-753-8444,http://naver.me/x9JyR54g,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1773389400%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081842770%26md%3DI9p47Md3Fczrpl179dzwJ4%252B3O9g%253D
94,쉐르빌모텔,숙박/휴양,금정구,서동,129.1061925,35.21376459,051-521-3734,http://naver.me/5lZKP1CL,N,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1776120307%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728078829193%26md%3D2fxQgLE6UwqyGQqmwqwxTxPsGt8%253D
1391,부산여인숙,숙박/휴양,서구,충무동1가,129.0249717,35.09604596,051-242-2862,http://naver.me/FMAYQW4c,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1785187489%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081623162%26md%3DJn38%252BnOZkRjoPval69iqZjNJE%252F4%253D
1715,시모하우스,숙박/휴양,영도구,청학동,129.0571165,35.091859,,http://naver.me/IxDNqE29,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1785408245%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728082340557%26md%3DjrbXCxQni2eYzdv0BnhxrUMoFGA%253D
1435,광안지웰에스테이트오피스텔,숙박/휴양,수영구,광안동,129.1153057,35.1499463,,http://naver.me/xzcn9jaz,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1786394513%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728081728610%26md%3DwU0J%252FoTmdjCJgqc0nmeNQg1EUl4%253D
570,에덴모텔,숙박/휴양,동래구,명륜동,129.0836397,35.20413842,051-557-4358,http://naver.me/FqSoNM1u,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1790431685%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079784419%26md%3DsPzD2JhqLCDDQmhZfr8IMXcsyZA%253D
98,몽블랑모텔,숙박/휴양,금정구,서동,129.1075696,35.21396675,051-522-0700,http://naver.me/5mYCUHOn,Y,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1792030356%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728078840174%26md%3D61Vc%252B1fjqOcEEdZRNBthO0x%252B9sg%253D
791,SF모텔,숙박/휴양,부산진구,부전동,129.0567026,35.1519504,051-809-6487,http://naver.me/xlWacVhE,N,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1793496726%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728080266788%26md%3DWLtGZqjudql7Czfeaw8oGfaARuU%253D
319,낙원모텔,숙박/휴양,남구,문현동,129.0702526,35.13760206,051-643-7414,http://naver.me/GeWvpMEX,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1794199771%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079245350%26md%3D%252FMWXX7bq9pZ1JDMGtM87DHV%252FWAk%253D
608,세금장모텔,숙박/휴양,동래구,온천동,129.0800662,35.21991951,051-555-9054,http://naver.me/FNmoP9E2,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1794456059%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1728079873353%26md%3DRLx9E0E1d2hzixocEmtOVtGz23o%253D
